Date,Close,compound,negative,neutral,positive,Open,High,Low,Volume,Subjectivity,Polarity
2019-06-19,187.48,0.9909,0.028,0.871,0.1,187.0,188.1,184.55,21417090,0.43670593692022264,0.2782631416202845
2019-06-20,189.53,-0.9795,0.094,0.85,0.056,190.95,191.16,187.64,14635740,0.3752699931647299,0.12209415584415585
2019-06-21,191.14,0.7394,0.068,0.853,0.08,188.75,192.0,188.75,22751160,0.3512845849802371,0.2419301712779974
2019-06-24,192.6,0.9812,0.023,0.884,0.093,192.42,193.98,191.57,15508960,0.3882683982683982,0.16440115440115444
2019-06-25,188.84,0.9706,0.05,0.82,0.131,192.88,193.14,188.13,16750310,0.4230769230769231,0.2564102564102564
2019-06-26,187.66,0.9564,0.022,0.914,0.064,189.54,190.76,187.31,12808600,0.4452525252525252,0.21902020202020203
2019-06-27,189.5,-0.0258,0.075,0.865,0.06,189.88,189.95,188.27,11158980,0.5799072659366777,0.2771257745522451
2019-06-28,193.0,0.9032,0.014,0.951,0.035,190.55,193.2,189.94,16378880,0.4650147306397306,0.18065025252525255
2019-07-01,193.0,0.8988,0.079,0.831,0.089,195.21,195.28,191.93,14204690,0.49495103381467015,0.1281171227762137
2019-07-02,195.0,0.4964,0.049,0.896,0.055,193.0,195.0,192.71,9049979,0.48179653679653683,0.1543722943722944
2019-07-03,197.2,0.9153,0.034,0.891,0.075,194.16,197.4,194.16,10246120,0.38119137806637804,0.1304338023088023
2019-07-05,196.4,0.9898,0.062,0.807,0.131,196.18,197.07,194.17,11164110,0.4968253968253969,0.21433531746031748
2019-07-08,195.76,0.9915,0.033,0.84,0.127,195.19,196.68,193.64,9723858,0.45991735537190076,0.14657369146005508
2019-07-09,199.21,-0.2846,0.034,0.94,0.026,194.97,199.46,194.89,14698610,0.2,0.09
2019-07-11,201.23,0.9849,0.054,0.843,0.104,203.26,203.8,200.21,13678460,0.40837465564738296,0.1608172635445363
2019-07-11,201.23,0.9849,0.054,0.843,0.104,203.26,203.8,200.21,13678460,0.40837465564738296,0.1608172635445363
2019-07-12,204.87,-0.0276,0.065,0.861,0.073,199.68,205.3,199.16,15366270,0.42000000000000004,0.16777777777777775
2019-07-15,203.91,0.9828,0.042,0.831,0.127,204.25,205.33,201.82,16030340,0.5142045454545454,0.31738636363636363
2019-07-16,203.84,0.8992,0.077,0.828,0.095,203.89,205.4707,203.1,12132720,0.44009447759447756,0.08591026091026091
2019-07-17,201.8,0.931,0.034,0.894,0.072,204.18,204.36,201.59,12083710,0.3951757575757574,0.20167272727272728
2019-07-18,200.78,0.9513,0.057,0.832,0.111,200.15,202.47,199.38,11956550,0.45656277056277056,0.11978787878787876
2019-07-19,198.36,0.8728,0.065,0.831,0.104,202.18,202.33,198.07,12098260,0.39148629148629144,0.10331890331890332
2019-07-22,202.32,0.9431,0.036,0.864,0.1,199.91,202.57,198.81,13589020,0.44466089466089465,0.2406204906204906
2019-07-23,202.36,0.9953,0.035,0.85,0.115,202.84,204.242,200.9625,14583680,0.3173396048396048,0.13522172272172275
2019-07-24,204.66,0.8611,0.069,0.835,0.096,197.63,204.81,197.22,32532540,0.4103861192570869,0.0817448680351906
2019-07-25,200.71,0.9453,0.039,0.899,0.063,206.7,208.66,198.26,39889870,0.4750754296208841,0.1867145480781844
2019-07-26,199.75,0.9941,0.037,0.866,0.096,200.19,202.88,196.25,24433990,0.5096884498480241,0.14998733535967584
2019-07-29,195.94,0.6243,0.042,0.91,0.049,199.0,199.63,195.3,16530800,0.4030509173366316,0.07939600082457225
2019-07-30,197.04,0.999,0.033,0.829,0.139,195.39,198.71,193.5,11903560,0.3639635794565371,0.09668516147389386
2019-07-31,194.23,0.9991,0.037,0.824,0.138,196.95,198.76,192.68,14593540,0.41244166151309003,0.10546186353329208
2019-08-01,192.73,0.9967,0.076,0.802,0.123,194.17,198.47,190.88,17777010,0.3819137319137318,0.07572652197652201
2019-08-02,189.02,0.9541,0.077,0.782,0.141,191.1,192.62,188.07,15296980,0.5214772727272727,-0.051515151515151514
2019-08-05,181.73,0.9711,0.036,0.865,0.099,184.69,185.67,179.34,23086660,0.36797979797979796,0.16883838383838384
2019-08-06,184.51,0.5028,0.063,0.832,0.105,183.69,185.789,183.09,18035690,0.4363636363636364,0.2909090909090909
2019-08-07,185.15,0.9465,0.092,0.805,0.103,183.6,186.37,181.22,15833200,0.47884199134199135,0.07185314685314685
2019-08-08,190.16,-0.9952,0.112,0.829,0.059,186.62,190.34,184.05,14828920,0.46414141414141413,-0.031938131313131314
2019-08-09,187.85,0.8105,0.05,0.827,0.123,190.0,190.98,187.12,11058810,0.40328282828282824,0.1818181818181818
2019-08-12,185.37,0.4019,0.034,0.879,0.087,186.85,187.59,184.46,10936280,0.3565656565656566,0.18585858585858586
2019-08-13,188.45,0.9833,0.062,0.847,0.091,185.52,191.38,185.37,13653320,0.3895167895167896,0.15006142506142509
2019-08-14,179.71,0.8872,0.071,0.85,0.08,185.8,185.99,179.31,18903720,0.42214491857349,0.05489460935889506
2019-08-15,182.59,0.9777,0.045,0.829,0.126,180.95,183.2,180.03,13059640,0.31007295173961835,0.15720398428731766
2019-08-16,183.7,0.6072,0.054,0.881,0.065,183.75,185.1,182.36,12844830,0.32643097643097646,0.07441077441077441
2019-08-19,186.17,0.9195,0.063,0.848,0.088,186.01,187.5,184.85,9699661,0.36347402597402595,0.20779220779220783
2019-08-20,183.81,0.9944,0.027,0.863,0.11,185.45,186.0,182.39,10087590,0.3980474386724387,0.19798731361231361
2019-08-21,183.55,0.9961,0.029,0.827,0.145,185.0,185.9,183.14,8409548,0.4676060051060051,0.229446941946942
2019-08-22,182.04,0.9456,0.044,0.871,0.085,183.43,184.11,179.91,10829510,0.46747785547785553,0.11502797202797202
2019-08-23,177.75,-0.9112,0.096,0.831,0.073,180.84,183.13,176.66,17331220,0.3839602925809823,0.07446011842563566
2019-08-26,180.36,0.5162,0.083,0.816,0.101,179.4,180.5,178.24,8780477,0.3350037643515904,0.10241624317711276
2019-08-27,181.3,0.9801,0.03,0.852,0.118,181.93,184.04,181.01,14408950,0.33257575757575764,0.12102272727272728
2019-08-28,181.76,0.949,0.064,0.845,0.091,180.53,181.95,178.92,9392060,0.4095292207792209,0.13551948051948048
2019-08-29,185.57,0.9963,0.035,0.856,0.109,183.77,186.0752,183.47,10135030,0.40882602937397444,0.10200092905572357
2019-08-30,185.67,0.9337,0.074,0.81,0.116,186.78,186.8017,183.4585,10785720,0.5005772005772007,0.006028539361872696
2019-09-03,182.39,0.9169,0.022,0.818,0.161,184.0,185.67,182.11,9792187,0.29583333333333334,0.062499999999999986
2019-09-04,187.14,0.993,0.049,0.82,0.131,184.65,187.7494,183.89,11314570,0.42544148044148045,0.14735599235599237
2019-09-05,190.9,-0.7599,0.076,0.856,0.068,188.53,191.36,187.94,13896620,0.4464731347084288,0.156869111280876
2019-09-06,187.49,0.6597,0.109,0.751,0.14,190.21,190.21,186.35,15226820,0.5887052341597796,0.038429752066115715
2019-09-09,188.76,-0.168,0.044,0.893,0.063,187.73,188.98,185.8466,14722400,0.44666293476638314,0.1026989102851172
2019-09-11,188.49,0.9648,0.024,0.798,0.178,186.46,189.44,186.08,11761660,0.35878787878787877,0.22696969696969696
2019-09-11,188.49,0.9648,0.024,0.798,0.178,186.46,189.44,186.08,11761660,0.35878787878787877,0.22696969696969696
2019-09-12,187.47,0.8439,0.06,0.875,0.065,189.86,190.93,187.23,11419780,0.3706921127652835,0.23866407982261637
2019-09-13,187.19,-0.5529,0.089,0.847,0.063,187.325,187.97,186.54,11441120,0.35333725182863107,0.028187042842215248
2019-09-16,186.22,0.6545,0.057,0.874,0.069,186.93,187.7943,185.765,8444844,0.4253226711560045,0.06848745390412057
2019-09-17,188.08,0.9911,0.058,0.834,0.108,186.66,188.32,185.54,9751570,0.378487012987013,0.045086580086580064
2019-09-18,188.14,-0.9825,0.107,0.828,0.065,188.09,189.08,186.012,9945798,0.39021078128220976,0.14660121624407338
2019-09-19,190.14,0.9917,0.034,0.873,0.093,188.66,191.1,188.15,10474690,0.47315875381449124,0.21419576325314035
2019-09-20,189.93,0.9801,0.036,0.881,0.082,190.66,193.1,188.12,20359880,0.36893910533910534,0.15354141414141412
2019-09-23,186.82,0.989,0.045,0.869,0.086,189.34,190.1,185.2062,14370090,0.3499226026498752,0.08161025842844027
2019-09-24,181.28,0.9962,0.036,0.837,0.128,187.98,188.04,180.39,18775670,0.43015610651974295,0.2073527482618392
2019-09-25,182.8,0.965,0.038,0.85,0.113,181.45,183.42,177.87,18339960,0.43776515151515155,0.0881060606060606
2019-09-26,180.11,-0.7987,0.12,0.787,0.093,181.33,181.4,177.67,16280690,0.2786673353746524,-0.006201386689191571
2019-09-27,177.1,0.2344,0.057,0.891,0.053,180.49,180.755,175.66,14663580,0.39304584304584306,0.11936674436674435
2019-09-30,178.08,0.9912,0.066,0.806,0.127,177.87,178.67,176.85,11071430,0.47504554473304456,0.18814213564213567
2019-10-01,175.81,0.9365,0.091,0.796,0.112,179.15,179.84,174.88,17261560,0.42927334570191716,0.18760513296227582
2019-10-02,174.6,0.399,0.035,0.911,0.054,174.84,176.53,173.09,16374150,0.262534435261708,0.14497245179063364
2019-10-03,179.38,0.2617,0.029,0.924,0.047,175.57,179.84,173.63,16789320,0.5,-0.06666666666666667
2019-10-04,180.45,0.9842,0.033,0.873,0.094,179.55,180.98,178.1,10476400,0.41358525733525736,0.11108367905242905
2019-10-07,179.68,0.976,0.018,0.904,0.078,180.0,181.18,178.09,9359793,0.3864180581323439,0.15493630179344467
2019-10-08,177.75,-0.6022,0.109,0.8,0.091,178.26,180.37,177.72,10084900,0.2833333333333333,0.16666666666666669
2019-10-09,179.85,0.9634,0.037,0.906,0.057,179.16,180.72,177.94,7648874,0.4595973124098123,0.14110209235209245
2019-10-11,184.19,0.9791,0.037,0.809,0.154,182.15,186.49,182.14,14998750,0.45500000000000007,0.21500000000000002
2019-10-11,184.19,0.9791,0.037,0.809,0.154,182.15,186.49,182.14,14998750,0.45500000000000007,0.21500000000000002
2019-11-01,193.62,-0.8555,0.068,0.883,0.049,192.85,194.11,189.91,21711830,0.4164395275506387,0.17551974774197
2019-11-04,194.72,0.9958,0.046,0.795,0.159,194.55,197.3672,193.8119,16371290,0.5368441558441558,0.22099134199134204
2019-11-05,194.32,-0.7655,0.231,0.674,0.096,195.37,195.75,193.6,9941954,0.5053030303030303,-0.23257575757575757
2019-11-06,191.55,0.3825,0.064,0.861,0.075,194.03,194.37,191.35,10973020,0.3270683835938073,0.09903587937486244
2019-11-07,190.42,0.9624,0.028,0.908,0.064,191.91,193.44,189.47,13473000,0.39459676126342796,0.19148896371118596
2019-11-08,190.84,0.9246,0.031,0.853,0.116,190.0,192.34,189.7,10764780,0.25,0.0
2019-11-11,189.61,0.8435,0.085,0.814,0.101,189.93,190.08,188.54,8637768,0.4316942534589593,0.11197139461845347
2019-11-11,189.61,0.8435,0.085,0.814,0.101,189.93,190.08,188.54,8637768,0.4316942534589593,0.11197139461845347
2019-11-12,194.47,0.9598,0.056,0.852,0.093,190.0,195.06,189.74,17615450,0.5132914397430527,0.20643904482614162
2019-11-13,193.19,0.9989,0.053,0.796,0.151,194.7,195.7,192.74,11009800,0.3662637741046831,0.1716442837465565
2019-11-13,193.19,0.9989,0.054,0.794,0.152,194.7,195.7,192.74,11009800,0.3662637741046831,0.1716442837465565
2019-11-14,193.15,0.9616,0.039,0.894,0.067,192.93,194.03,191.45,9059897,0.4046143250688706,0.21812672176308548
2019-11-14,193.15,0.9616,0.039,0.894,0.067,192.93,194.03,191.45,9059897,0.4046143250688706,0.21812672176308548
2019-11-15,195.1,0.932,0.046,0.893,0.062,194.26,195.3,193.38,11530230,0.3582047993159105,0.08397760675538454
2019-11-15,195.1,0.932,0.046,0.893,0.062,194.26,195.3,193.38,11530230,0.3582047993159105,0.08397760675538454
2019-11-18,197.4,0.9742,0.055,0.856,0.089,194.56,198.63,193.05,16176110,0.29000385918990573,0.14508624450484914
2019-11-18,197.4,0.9742,0.055,0.856,0.089,194.56,198.63,193.05,16176110,0.29000385918990573,0.14508624450484914
2019-11-19,199.32,0.993,0.037,0.836,0.127,197.4,200.0,196.86,19070290,0.4088651824366111,0.16439935064935066
2019-11-19,199.32,0.993,0.037,0.836,0.127,197.4,200.0,196.86,19070290,0.4088651824366111,0.16439935064935066
2019-11-20,197.51,0.9374,0.035,0.904,0.061,198.58,199.59,195.43,12370240,0.47172182656053596,0.09314865242284602
2019-11-20,197.51,0.9374,0.035,0.904,0.061,198.58,199.59,195.43,12370240,0.47172182656053596,0.09314865242284602
2019-11-21,197.93,0.9936,0.038,0.873,0.089,197.42,199.09,196.86,12130990,0.35814033189033173,0.06596590909090913
2019-11-21,197.93,0.9936,0.038,0.873,0.089,197.42,199.09,196.86,12130990,0.35814033189033173,0.06596590909090913
2019-11-22,198.82,0.9965,0.057,0.784,0.158,198.38,199.3,197.62,9959817,0.42659705159705175,0.3080466830466831
2019-11-22,198.82,0.9965,0.057,0.784,0.158,198.38,199.3,197.62,9959817,0.42659705159705175,0.3080466830466831
2019-11-25,199.79,0.9988,0.03,0.777,0.193,199.515,200.97,199.25,15286440,0.4297353589806422,0.2542350731029977
2019-11-25,199.79,0.9988,0.03,0.777,0.193,199.515,200.97,199.25,15286440,0.4297353589806422,0.2542350731029977
2019-11-26,198.97,0.9982,0.037,0.783,0.179,200.0,200.15,198.0387,11748660,0.37212472212472214,0.17915350415350412
2019-11-26,198.97,0.9982,0.037,0.783,0.179,200.0,200.15,198.0387,11748660,0.37212472212472214,0.17915350415350412
2019-11-27,202.0,0.9895,0.073,0.801,0.127,199.9,203.14,199.42,12760570,0.4162308569566634,0.08535760834147933
2019-11-27,202.0,0.9895,0.073,0.801,0.127,199.9,203.14,199.42,12760570,0.4162308569566634,0.08535760834147933
2019-11-29,201.64,0.9792,0.061,0.835,0.105,201.6,203.8,201.21,7985231,0.40675090675090686,0.17913595413595415
2019-11-29,201.64,0.9792,0.061,0.835,0.105,201.6,203.8,201.21,7985231,0.40675090675090686,0.17913595413595415
2019-12-02,199.7,0.9811,0.034,0.888,0.078,202.13,202.18,198.05,11542020,0.35895440895440894,0.10395509145509145
2019-12-03,198.82,-0.4129,0.061,0.883,0.056,197.6,198.93,195.08,13014170,0.34207274207274213,0.11748991748991748
2019-12-04,198.71,0.9872,0.077,0.79,0.133,200.0,200.0288,198.05,8459939,0.29770903479236815,0.07120931537598203
2019-12-05,199.36,-0.6705,0.15,0.756,0.094,199.86,201.29,198.2126,9755350,0.42294372294372296,0.09783549783549783
2019-12-06,201.05,0.5661,0.066,0.861,0.073,200.5,201.57,200.06,12279530,0.3511318542568542,0.12805284992784993
2019-12-09,201.34,0.9888,0.036,0.869,0.095,200.65,203.1418,200.21,12013220,0.4519382716049383,0.2013950617283951
2019-12-11,202.26,0.9467,0.052,0.863,0.085,200.28,202.63,200.28,8041827,0.4439901244588744,0.16316118777056282
2019-12-11,202.26,0.9467,0.052,0.863,0.085,200.28,202.63,200.28,8041827,0.4439901244588744,0.16316118777056282
2019-12-12,196.75,0.9956,0.058,0.798,0.143,202.35,203.66,194.1,23766990,0.5145271395271396,0.23627206127206127
2019-12-13,194.11,0.9866,0.055,0.819,0.126,196.4,196.8,193.17,18806020,0.4022058823529412,0.1970588235294118
2019-12-16,197.92,0.9851,0.046,0.832,0.122,195.27,199.12,194.81,14922730,0.46794823232323224,0.12851641414141415
2019-12-17,198.39,0.9899,0.058,0.823,0.119,198.84,199.0,196.13,10177610,0.4405192801026134,0.21628387045053712
2019-12-18,202.5,0.9955,0.029,0.807,0.164,200.09,204.3,200.09,23284750,0.45799390003935464,0.2639364423455333
2019-12-19,206.06,0.9806,0.048,0.841,0.111,202.78,206.3,202.51,16808180,0.40143784786641923,0.1963126159554731
2019-12-20,206.3,0.9935,0.021,0.839,0.14,207.48,207.71,203.43,27315230,0.4648121212121212,0.17943030303030302
2019-12-23,206.18,0.889,0.082,0.8,0.118,206.7,208.59,205.68,13353190,0.43108150470219436,0.16526123301985368
2019-12-24,205.12,0.9921,0.038,0.813,0.15,206.3,206.79,205.0,6046273,0.43764985014985014,0.19707792207792207
2019-12-26,207.79,0.9852,0.043,0.821,0.136,205.567,207.82,205.31,9368273,0.4348164181497515,0.19065656565656564
2019-12-27,208.1,0.9931,0.029,0.863,0.107,208.6697,208.93,206.5875,10287630,0.4241990214646465,0.15727706755050505
2019-12-30,204.41,0.9915,0.026,0.832,0.141,207.86,207.9,203.9001,10534440,0.38489898989898996,0.22017957351290687
2019-12-31,205.25,0.9973,0.045,0.795,0.16,203.995,205.56,203.6001,8962756,0.36297653958944276,0.3121334310850441
2020-01-02,209.78,0.9517,0.019,0.921,0.06,206.75,209.79,206.27,12090710,0.292572463768116,0.0019927536231884
2020-01-03,208.67,0.9719,0.007,0.884,0.109,207.214,210.4,206.95,11197420,0.4224550701823429,0.0745539813721632
2020-01-06,212.6,-0.9544,0.097,0.817,0.086,206.7,212.78,206.52,17073860,0.45296143250688703,-0.027444903581267225
2020-01-07,213.06,0.9587,0.063,0.841,0.096,212.82,214.58,211.75,15111860,0.4244767316017316,0.16255790043290047
2020-01-08,215.22,0.986,0.028,0.877,0.095,213.0,216.24,212.6121,13492700,0.3743356643356643,0.15618104118104117
2020-01-09,218.3,0.9924,0.037,0.886,0.077,217.54,218.38,216.278,12679580,0.4775994838494835,0.15364843489843494
2020-01-10,218.06,0.9937,0.074,0.801,0.125,219.2,219.88,217.42,12127430,0.4924760022586108,0.24271519543258677
2020-01-13,221.91,0.966,0.045,0.874,0.081,219.597,221.97,219.21,14494520,0.3707748213845775,0.04030426213353042
2020-01-14,219.06,0.9957,0.052,0.808,0.139,221.61,222.38,218.63,13315360,0.386108630952381,0.27151785714285714
2020-01-15,221.15,0.9719,0.062,0.85,0.088,220.61,221.68,220.14,10036480,0.442590909090909,0.08422727272727272
2020-01-16,221.77,0.998,0.052,0.785,0.163,222.57,222.63,220.39,10015290,0.3682603815937149,0.12713804713804716
2020-01-17,222.14,0.9975,0.019,0.848,0.134,222.03,222.29,220.53,15905940,0.35466597796143245,0.06422176308539945
2020-01-21,221.44,0.9836,0.054,0.862,0.085,222.155,222.37,219.12,14275780,0.2942769916650513,0.0331604962201977
2020-01-22,221.32,0.9914,0.057,0.84,0.103,222.31,222.75,221.28,12212810,0.45740506921062474,0.10329919566030678
2020-01-23,219.76,0.9946,0.037,0.868,0.095,220.75,221.485,219.27,11195000,0.36712808025308025,0.15912171162171168
2020-01-24,217.94,0.9943,0.046,0.816,0.138,220.8,221.78,216.11,11905820,0.40327516233766225,0.15722943722943725
2020-01-27,214.87,0.9932,0.034,0.873,0.093,213.1,216.06,212.5,13810660,0.44222873900293247,0.229227761485826
2020-01-28,217.79,0.9986,0.038,0.808,0.154,216.14,218.74,213.52,13413840,0.30887381275440984,0.12699231117141566
2020-01-29,223.23,0.9992,0.042,0.809,0.149,221.44,224.2,218.45,33610010,0.406216174586961,0.14114325437359146
2020-01-30,209.53,0.9859,0.081,0.818,0.101,206.53,211.43,204.75,48775500,0.32301119301119285,0.13379675129675134
2020-01-31,201.91,0.9901,0.043,0.823,0.134,208.43,208.69,201.06,31359920,0.4481641414141414,0.21821212121212125
2020-02-03,204.19,0.85,0.088,0.829,0.083,203.44,205.14,202.5,15510510,0.3486064347175458,0.06914248303137192
2020-02-04,209.83,0.9563,0.047,0.868,0.085,206.6165,210.6,205.2025,19628890,0.24383608815426994,0.0950068870523416
2020-02-05,210.11,0.959,0.012,0.876,0.112,212.51,212.73,208.71,12538150,0.3077020202020202,0.2213383838383838
2020-02-06,210.85,0.9843,0.067,0.819,0.114,210.47,211.19,209.338,10567530,0.3611499611499611,0.07801087801087798
2020-02-07,212.33,0.9711,0.026,0.891,0.083,210.3,212.82,209.93,12242530,0.451427540713255,0.14166151309008454
2020-02-10,213.06,0.9785,0.059,0.848,0.092,211.52,213.8,210.66,11856350,0.45017766955266947,0.12219110750360752
2020-02-11,207.19,0.9948,0.045,0.859,0.096,210.19,210.86,206.5102,25030810,0.42782880496696285,0.13850606630211906
2020-02-12,210.76,0.9992,0.034,0.822,0.144,207.85,211.22,207.4,13813700,0.446619029119029,0.24712958337958335
2020-02-13,213.14,0.9867,0.039,0.852,0.109,209.5235,214.3259,209.18,15396630,0.41724386724386725,0.19152236652236654
2020-02-14,214.18,0.9744,0.054,0.837,0.109,214.0,214.93,212.65,10741750,0.46788752183489035,0.2794410268094478
2020-02-18,217.8,-0.9995,0.236,0.697,0.067,213.55,217.975,213.4,15630030,0.33607592681666754,0.08928348743163554
2020-02-19,217.49,0.9896,0.061,0.83,0.109,217.99,218.32,216.11,12135110,0.34349304735668373,0.10519185360094453
2020-02-20,214.58,-0.9593,0.081,0.865,0.053,216.52,218.765,212.945,13109210,0.3019047619047619,0.08830261136712751
2020-02-21,210.18,-0.8666,0.081,0.854,0.065,213.48,214.237,208.8305,14098430,0.3215207631874299,0.05025252525252526
2020-02-24,200.72,-0.9127,0.153,0.712,0.134,201.8,203.65,198.17,23080060,0.3346178451178452,0.08653535353535355
2020-02-25,196.77,-0.7987,0.103,0.806,0.091,202.25,203.5,195.9537,21433490,0.40428529803529795,0.10431443556443555
2020-02-26,197.2,0.9441,0.054,0.865,0.081,197.19,201.21,195.49,16555210,0.2527734238941135,0.01022105289346669
2020-02-27,189.75,0.5522,0.07,0.851,0.079,191.82,195.88,189.5,21682630,0.40501729961957234,0.14753828873147057
2020-02-28,192.47,0.8441,0.05,0.881,0.069,182.695,192.74,181.82,32583490,0.39487641987641997,-0.06458448958448959
2020-03-02,196.44,-0.593,0.063,0.869,0.068,194.03,196.57,188.85,24948960,0.4564579973403502,0.11395622895622898
2020-03-03,185.89,0.9934,0.063,0.828,0.108,196.22,197.24,183.97,27984100,0.35935522810522796,0.0589077589077589
2020-03-04,191.76,0.9698,0.098,0.758,0.144,189.17,191.83,186.39,23062470,0.4469955969955971,0.15082880082880082
2020-03-05,185.17,0.998,0.016,0.83,0.154,186.78,188.99,183.8901,19333430,0.417304625199362,0.09545454545454546
2020-03-06,181.09,0.0772,0.066,0.876,0.058,178.33,183.78,176.26,24559550,0.3072952380952381,0.14221645021645019
2020-03-09,169.5,-0.9737,0.085,0.852,0.063,169.6,175.0,165.19,29949040,0.44862384669202854,0.05208781538326992
2020-03-10,178.19,-0.6586,0.071,0.875,0.054,174.67,178.29,169.5,24517790,0.4273620559334844,0.10500755857898714
2020-03-11,170.24,0.9986,0.018,0.866,0.117,174.01,175.88,167.66,20397200,0.4172755695482967,0.12612761817307272
2020-03-12,154.47,0.9996,0.023,0.804,0.173,159.54,166.6,154.34,43266340,0.3906846568731815,0.19281012703143857
2020-03-13,170.28,0.9895,0.06,0.833,0.107,163.53,170.79,157.6,35028630,0.47076167076167075,0.03552708552708552
2020-03-16,146.01,0.9945,0.054,0.829,0.117,152.32,159.13,143.1,39120420,0.393616247217942,0.10846387604862184
2020-03-17,149.42,0.9959,0.056,0.805,0.139,150.74,153.94,140.0,34255600,0.46627946127946124,0.10301346801346803
2020-03-18,146.96,0.9917,0.051,0.843,0.106,139.75,148.18,137.1006,37553140,0.48965707495119243,0.1994227994227995
2020-03-19,153.13,0.9813,0.038,0.851,0.112,146.62,159.9294,144.8,39862310,0.3041486291486291,0.07528427128427129
2020-03-20,149.73,0.5479,0.045,0.89,0.065,156.02,159.27,148.0,32568400,0.34858934169279,0.11888714733542317
2020-03-23,148.1,0.9949,0.051,0.83,0.119,149.66,152.31,142.25,29830770,0.312987012987013,0.15302401087284812
2020-03-24,160.98,0.981,0.043,0.87,0.088,155.205,161.31,152.57,30440370,0.3434146661419389,0.12054637281910009
2020-03-25,156.21,0.9021,0.058,0.861,0.081,158.92,162.99,153.06,35184270,0.33568835678210684,0.12170477092352092
2020-03-26,163.34,0.9825,0.056,0.844,0.1,158.25,164.0,157.0201,26579020,0.37013742071881606,0.10942565186751231
2020-03-27,156.79,0.9757,0.04,0.871,0.089,158.2,160.09,154.75,24879870,0.3321969696969696,0.04507575757575757
2020-03-30,165.95,0.9925,0.05,0.816,0.134,159.18,166.75,158.06,22515230,0.3703046085858587,0.1382181186868687
2020-03-31,166.8,0.9947,0.006,0.856,0.138,165.48,170.93,164.2,23676280,0.4107248960190136,0.14017751039809861
2020-04-01,159.6,0.128,0.077,0.844,0.079,161.615,164.15,158.035,19507560,0.36547619047619045,0.18928571428571428
2020-04-02,158.19,0.992,0.039,0.848,0.112,159.1,161.3509,155.92,20886310,0.3735784485784485,0.11097168597168595
2020-04-03,154.18,0.9787,0.058,0.842,0.1,157.15,157.91,150.83,25983320,0.3738897596656217,0.12574451410658308
2020-04-06,165.55,0.9037,0.09,0.781,0.128,160.15,166.2,158.51,28453580,0.3602121212121212,0.1151017316017316
2020-04-07,168.83,0.0258,0.038,0.916,0.046,171.79,173.39,166.01,31411920,0.32407407407407407,-0.018518518518518514
2020-04-08,174.28,0.9973,0.033,0.859,0.108,171.25,175.0,167.74,21664200,0.38073540022069424,0.14704741745182923
2020-04-09,175.19,0.9698,0.062,0.852,0.085,175.9,177.08,171.57,23534290,0.43364337822671156,0.08310220258136923
2020-04-13,174.79,0.9231,0.046,0.871,0.082,173.67,175.0,169.45,19355360,0.32908692185007976,0.09497607655502392
2020-04-14,178.17,0.9854,0.012,0.921,0.067,178.977,181.225,176.62,21011820,0.3096254755345664,0.09946953299226026
2020-04-15,176.97,0.9983,0.014,0.874,0.111,175.187,178.19,172.82,17423000,0.35804805423853026,0.12796427998808954
2020-04-16,176.25,0.9963,0.031,0.868,0.101,177.95,178.05,172.51,23593230,0.4201666666666665,-0.011500000000000015
2020-04-17,179.24,0.8659,0.042,0.898,0.06,179.2,180.28,176.66,20974750,0.3855728335991495,0.09488968633705476
2020-04-20,178.24,0.9974,0.014,0.831,0.155,177.41,180.5,176.77,16110580,0.46780794962613137,0.20420602125147577
2020-04-21,170.8,0.997,0.044,0.825,0.131,175.25,175.38,168.3408,24850530,0.36194042699724516,0.14590220385674935
2020-04-22,182.28,0.9904,0.033,0.853,0.114,178.45,184.78,178.14,33369930,0.42890692640692646,0.10411255411255409
2020-04-23,185.13,0.0,0.075,0.861,0.064,184.08,187.05,183.15,21426600,0.5419805962359153,0.19958590463909612
2020-04-24,190.07,0.8668,0.051,0.883,0.066,183.23,190.41,180.825,28868530,0.4718776434293676,0.14226252674528536
2020-04-27,187.5,0.9974,0.038,0.838,0.125,192.657,193.75,187.41,29197750,0.30858070500927653,0.10203566274994849
2020-04-28,182.91,0.9931,0.034,0.856,0.11,188.66,189.2,182.56,21730990,0.36796103896103893,0.1636731601731602
2020-04-29,194.19,0.994,0.038,0.844,0.119,190.93,196.91,190.0,45954520,0.48547619047619045,0.1279004329004329
2020-04-30,204.71,0.9976,0.057,0.823,0.121,206.92,209.69,201.5701,46230120,0.3890655577299413,0.13684101286841013
2020-05-01,202.27,0.7574,0.053,0.86,0.087,201.6,207.28,199.0501,30415580,0.3709090909090909,-0.052727272727272734
2020-05-04,205.26,0.8658,0.035,0.855,0.11,200.2,205.91,198.7562,19250670,0.29047619047619044,0.34761904761904766
2020-05-05,207.07,0.9988,0.026,0.839,0.135,207.02,210.38,206.5,21071220,0.37459207459207444,0.12526223776223777
2020-05-06,208.47,0.9954,0.053,0.811,0.135,208.12,211.6,206.66,21856960,0.39528715728715724,0.10291630591630592
2020-05-07,211.26,0.9498,0.025,0.862,0.113,211.16,211.6,209.04,15151980,0.408939393939394,0.11484848484848484
2020-05-08,212.35,0.9973,0.04,0.847,0.113,212.24,213.21,210.85,12524050,0.4782811885084612,0.1211621080939263
2020-05-11,213.18,0.9979,0.026,0.863,0.111,210.887,215.0,210.37,12911950,0.3876681096681099,0.17273376623376627
